order_id,order_date,product,category,region,channel,customer_id,quantity,unit_price,revenue
10575,2026-04-22,Laptop Pro,Electronics,North America,Online,CUST-0343,2,1006.88,2013.75
10576,2026-03-25,Ergonomic Chair,Furniture,Europe,Partner,CUST-0032,4,710.49,2841.96
10577,2026-05-27,Noise-Cancel Headphones,Audio,LATAM,Partner,CUST-0121,5,1280.67,6403.37
10578,2026-04-10,4K Monitor,Electronics,North America,Partner,CUST-0293,1,1055.53,1055.53
10579,2026-06-04,Ergonomic Chair,Furniture,Europe,Online,CUST-0388,5,662.83,3314.17
10580,2026-04-07,USB-C Hub,Accessories,Europe,Online,CUST-0022,2,474.7,949.39
10581,2026-04-04,Wireless Mouse,Accessories,Europe,Partner,CUST-0133,4,60.13,240.5
10582,2026-03-21,Smartwatch,Wearables,LATAM,Partner,CUST-0167,1,673.75,673.75
10583,2026-05-29,4K Monitor,Electronics,North America,Partner,CUST-0320,5,1073.16,5365.78
10584,2026-04-25,Ergonomic Chair,Furniture,Europe,Online,CUST-0291,4,570.99,2283.95
10585,2026-04-25,Smartphone,Electronics,North America,Retail,CUST-0275,1,79.79,79.79
10586,2026-06-01,Webcam HD,Accessories,LATAM,Partner,CUST-0312,4,938.71,3754.82
10587,2026-04-10,Laptop Pro,Electronics,Europe,Partner,CUST-0312,2,891.25,1782.5
10588,2026-05-07,Smartwatch,Wearables,APAC,Partner,CUST-0122,4,664.43,2657.73
10589,2026-02-15,Smartwatch,Wearables,APAC,Online,CUST-0173,4,834.86,3339.44
10590,2026-05-24,4K Monitor,Electronics,LATAM,Partner,CUST-0351,3,1023.7,3071.09
10591,2026-02-21,Mechanical Keyboard,Accessories,LATAM,Retail,CUST-0138,2,331.3,662.61
10592,2026-05-13,Noise-Cancel Headphones,Audio,Europe,Retail,CUST-0109,5,1356.78,6783.89
10593,2026-06-05,Noise-Cancel Headphones,Audio,APAC,Online,CUST-0264,4,1394.99,5579.96
10594,2026-05-21,USB-C Hub,Accessories,LATAM,Online,CUST-0400,1,402.93,402.93
10595,2026-05-28,Ergonomic Chair,Furniture,Europe,Online,CUST-0030,5,557.4,2787.01
10596,2026-03-12,Laptop Pro,Electronics,APAC,Partner,CUST-0102,4,836.73,3346.9
10597,2026-03-16,Webcam HD,Accessories,North America,Partner,CUST-0016,4,1000.44,4001.78
10598,2026-03-11,Webcam HD,Accessories,Europe,Retail,CUST-0301,4,1023.22,4092.9
10599,2026-04-20,Webcam HD,Accessories,APAC,Partner,CUST-0353,3,912.93,2738.78
10600,2026-02-20,4K Monitor,Electronics,Europe,Partner,CUST-0400,1,1053.24,1053.24
10601,2026-03-08,Mechanical Keyboard,Accessories,APAC,Partner,CUST-0210,2,365.08,730.15
10602,2026-04-15,Laptop Pro,Electronics,Europe,Partner,CUST-0089,1,939.43,939.43
10603,2026-04-26,Laptop Pro,Electronics,,Partner,CUST-0364,2,885.67,1771.34
10604,2026-05-02,4K Monitor,Electronics,APAC,Retail,CUST-0130,4,1194.8,4779.2
10605,2026-03-08,Standing Desk,Furniture,LATAM,Partner,CUST-0053,3,160.85,482.54
10606,2026-02-09,Ergonomic Chair,Furniture,APAC,Retail,CUST-0351,3,643.96,1931.89
10607,2026-02-22,Standing Desk,Furniture,APAC,Partner,CUST-0167,1,,147.4
10608,2026-05-30,4K Monitor,Electronics,APAC,Online,CUST-0077,3,1128.22,3384.66
10609,2026-04-16,Mechanical Keyboard,Accessories,LATAM,Partner,CUST-0164,1,376.51,376.51
10610,2026-05-07,USB-C Hub,Accessories,APAC,Retail,CUST-0215,1,,440.3
10611,2026-04-01,Noise-Cancel Headphones,Audio,Europe,Retail,CUST-0372,1,1335.81,1335.81
10612,2026-05-11,Mechanical Keyboard,Accessories,LATAM,Partner,CUST-0184,5,361.55,1807.75
10613,2026-04-14,4K Monitor,Electronics,Europe,Retail,CUST-0050,2,1179.54,2359.09
10614,2026-04-10,USB-C Hub,Accessories,Europe,Partner,CUST-0172,3,447.88,1343.65
10615,2026-05-03,Wireless Mouse,Accessories,APAC,Retail,CUST-0170,2,62.69,125.37
10616,2026-03-28,4K Monitor,Electronics,North America,Retail,CUST-0028,5,1027.51,5137.55
10617,2026-05-30,Tablet,Electronics,North America,Retail,CUST-0100,5,349.67,1748.35
10618,2026-04-14,Wireless Mouse,Accessories,LATAM,Online,CUST-0078,4,65.6,262.4
10619,2026-02-26,Mechanical Keyboard,Accessories,LATAM,Online,CUST-0162,3,341.04,1023.11
10620,2026-05-30,Smartwatch,Wearables,LATAM,Retail,CUST-0324,2,807.44,1614.89
10621,2026-03-03,Webcam HD,Accessories,APAC,Online,CUST-0390,1,872.25,872.25
10622,2026-05-19,USB-C Hub,Accessories,LATAM,Online,CUST-0067,5,452.15,2260.74
10623,2026-04-28,Noise-Cancel Headphones,Audio,LATAM,Retail,CUST-0003,4,1275.56,5102.25
10624,2026-02-13,Ergonomic Chair,Furniture,North America,Retail,CUST-0388,2,671.47,1342.94
10625,2026-05-26,Ergonomic Chair,Furniture,North America,Partner,CUST-0376,2,555.61,1111.22
10626,2026-03-12,Mechanical Keyboard,Accessories,North America,Retail,CUST-0258,3,332.34,997.03
10627,2026-04-25,4K Monitor,Electronics,North America,Retail,CUST-0149,2,963.88,1927.76
10628,2026-04-08,Smartwatch,Wearables,APAC,Retail,CUST-0352,5,772.17,3860.84
10629,2026-02-26,Webcam HD,Accessories,Europe,Online,CUST-0207,4,963.07,3852.29
10630,2026-02-11,Mechanical Keyboard,Accessories,Europe,Online,CUST-0376,2,369.51,739.01
10631,2026-02-11,Smartphone,Electronics,APAC,Partner,CUST-0334,5,65.85,329.24
10632,2026-05-21,Laptop Pro,Electronics,APAC,Partner,CUST-0320,4,1037.02,4148.08
10633,2026-02-15,Smartphone,Electronics,North America,Online,CUST-0354,1,74.94,74.94
10634,2026-02-23,Noise-Cancel Headphones,Audio,APAC,Retail,CUST-0360,4,1267.8,5071.21
10635,2026-02-28,Mechanical Keyboard,Accessories,North America,Partner,CUST-0267,1,331.36,331.36
10636,2026-03-15,Smartphone,Electronics,LATAM,Online,CUST-0262,5,75.66,378.29
10637,2026-05-12,Smartphone,Electronics,North America,Retail,CUST-0102,1,67.95,67.95
10638,2026-04-27,Mechanical Keyboard,Accessories,Europe,Retail,CUST-0361,3,378.85,1136.54
10639,2026-04-02,4K Monitor,Electronics,LATAM,Online,CUST-0353,2,956.68,1913.36
10640,2026-06-08,Standing Desk,Furniture,North America,Partner,CUST-0046,3,143.38,430.14
10641,2026-06-05,Wireless Mouse,Accessories,Europe,Online,CUST-0400,5,67.92,339.61
10642,2026-04-15,Wireless Mouse,Accessories,Europe,Retail,CUST-0152,1,71.86,71.86
10643,2026-03-14,Standing Desk,Furniture,Europe,Online,CUST-0149,1,138.07,138.07
10644,2026-03-27,Tablet,Electronics,North America,Online,CUST-0389,3,336.11,1008.34
10645,2026-06-02,Laptop Pro,Electronics,Europe,Retail,CUST-0184,1,1031.07,1031.07
10646,2026-06-03,Standing Desk,Furniture,North America,Retail,CUST-0176,5,144.71,723.57
10647,2026-03-04,Wireless Mouse,Accessories,LATAM,Retail,CUST-0198,4,63.44,253.74
10648,2026-05-08,Standing Desk,Furniture,Europe,Online,CUST-0068,4,159.73,638.91
10649,2026-05-09,Smartwatch,Wearables,Europe,Online,CUST-0214,1,846.6,846.6
10650,2026-06-05,Smartphone,Electronics,LATAM,Online,CUST-0313,4,77.53,310.13
10651,2026-03-29,Webcam HD,Accessories,Europe,Retail,CUST-0250,5,878.42,4392.1
10652,2026-02-23,Noise-Cancel Headphones,Audio,APAC,Partner,CUST-0161,4,1155.69,4622.77
10653,2026-02-10,Smartwatch,Wearables,Europe,Partner,CUST-0174,5,805.24,4026.2
10654,2026-04-16,Ergonomic Chair,Furniture,Europe,Retail,CUST-0178,5,568.18,2840.89
10655,2026-05-04,Tablet,Electronics,North America,Online,CUST-0330,4,311.75,1247.0
10656,2026-06-08,USB-C Hub,Accessories,LATAM,Online,CUST-0039,5,461.31,2306.54
10657,2026-05-16,Standing Desk,Furniture,APAC,Online,CUST-0260,3,143.63,430.9
10658,2026-03-09,Ergonomic Chair,Furniture,Europe,Online,CUST-0236,4,618.25,2473.0
10659,2026-04-06,Smartphone,Electronics,LATAM,Retail,CUST-0162,4,64.35,257.42
10660,2026-02-24,Standing Desk,Furniture,LATAM,Online,CUST-0286,1,138.18,138.18
10661,2026-04-20,Laptop Pro,Electronics,APAC,Partner,CUST-0288,1,1016.47,1016.47
10662,2026-03-07,Tablet,Electronics,APAC,Online,CUST-0115,4,382.18,1528.71
10663,2026-05-28,Standing Desk,Furniture,LATAM,Partner,CUST-0337,3,156.23,468.68
10664,2026-03-27,Smartwatch,Wearables,Europe,Online,CUST-0175,4,678.97,2715.88
10665,2026-03-26,Tablet,Electronics,APAC,Partner,CUST-0055,3,346.8,1040.41
10666,2026-02-14,USB-C Hub,Accessories,LATAM,Online,CUST-0131,4,384.4,1537.58
10667,2026-04-28,Mechanical Keyboard,Accessories,LATAM,Online,CUST-0235,2,315.21,630.42
10668,2026-05-25,Mechanical Keyboard,Accessories,LATAM,Online,CUST-0325,3,314.05,942.15
10669,2026-05-27,Tablet,Electronics,LATAM,Retail,CUST-0338,5,309.51,1547.57
10670,2026-04-25,Ergonomic Chair,Furniture,,Partner,CUST-0377,2,709.38,1418.75
10671,2026-02-15,Ergonomic Chair,Furniture,LATAM,Partner,CUST-0400,4,689.05,2756.21
10672,2026-06-06,USB-C Hub,Accessories,Europe,Online,CUST-0199,5,388.0,1940.0
10673,2026-05-04,Smartphone,Electronics,,Retail,CUST-0312,5,79.02,395.08
10674,2026-06-06,Smartwatch,Wearables,APAC,Retail,CUST-0232,2,709.8,1419.61
10675,2026-05-23,USB-C Hub,Accessories,APAC,Partner,CUST-0281,2,413.96,827.92
10676,2026-05-30,Webcam HD,Accessories,Europe,Online,CUST-0320,5,1033.1,5165.49
10677,2026-05-11,4K Monitor,Electronics,Europe,Partner,CUST-0333,3,1201.95,3605.85
10678,2026-03-03,Ergonomic Chair,Furniture,APAC,Partner,CUST-0060,5,665.56,3327.81
10679,2026-05-17,Webcam HD,Accessories,LATAM,Partner,CUST-0383,5,994.1,4970.51
10680,2026-06-03,Ergonomic Chair,Furniture,LATAM,Online,CUST-0268,3,695.34,2086.01
10681,2026-02-22,Laptop Pro,Electronics,North America,Online,CUST-0137,4,859.71,3438.83
10682,2026-05-16,USB-C Hub,Accessories,Europe,Online,CUST-0354,3,443.34,1330.03
10683,2026-05-20,4K Monitor,Electronics,North America,Retail,CUST-0232,2,1155.33,2310.67
10684,2026-02-22,Smartphone,Electronics,LATAM,Online,CUST-0262,5,78.69,393.43
10685,2026-05-20,Smartwatch,Wearables,North America,Retail,CUST-0199,3,790.83,2372.48
10686,2026-04-03,Tablet,Electronics,North America,Online,CUST-0381,3,383.54,1150.62
10687,2026-03-13,Mechanical Keyboard,Accessories,LATAM,Online,CUST-0325,5,382.19,1910.95
10688,2026-05-10,Smartwatch,Wearables,Europe,Partner,CUST-0100,3,802.84,2408.52
10689,2026-03-18,Standing Desk,Furniture,North America,Online,CUST-0089,2,172.93,345.85
10690,2026-05-14,Ergonomic Chair,Furniture,LATAM,Retail,CUST-0285,1,614.01,614.01
10691,2026-03-14,USB-C Hub,Accessories,APAC,Online,CUST-0170,2,432.55,865.1
10692,2026-04-09,Smartwatch,Wearables,APAC,Partner,CUST-0027,2,664.66,1329.31
10693,2026-05-19,Tablet,Electronics,APAC,Retail,CUST-0294,5,372.76,1863.8
10694,2026-04-20,Webcam HD,Accessories,APAC,Partner,CUST-0113,1,1071.9,1071.9
10695,2026-03-04,Ergonomic Chair,Furniture,Europe,Retail,CUST-0279,1,680.51,680.51
10696,2026-04-18,Noise-Cancel Headphones,Audio,Europe,Partner,CUST-0170,1,1257.46,1257.46
10697,2026-03-23,Webcam HD,Accessories,LATAM,Partner,CUST-0386,3,927.0,2781.0
10698,2026-05-03,Laptop Pro,Electronics,LATAM,Online,CUST-0329,1,986.68,986.68
10699,2026-04-28,Smartphone,Electronics,APAC,Retail,CUST-0059,2,80.42,160.84
10700,2026-03-30,4K Monitor,Electronics,North America,Partner,CUST-0395,5,1147.09,5735.47
10701,2026-03-28,Ergonomic Chair,Furniture,North America,Retail,CUST-0334,5,625.12,3125.62
10702,2026-03-05,Webcam HD,Accessories,North America,Online,CUST-0396,5,892.13,4460.67
10703,2026-04-18,Ergonomic Chair,Furniture,Europe,Partner,CUST-0323,1,654.61,654.61
10704,2026-05-19,Mechanical Keyboard,Accessories,Europe,Partner,CUST-0360,4,379.22,1516.88
10705,2026-06-01,Smartwatch,Wearables,North America,Partner,CUST-0352,4,781.87,3127.47
10706,2026-02-28,Laptop Pro,Electronics,North America,Online,CUST-0038,4,998.3,3993.2
10707,2026-02-15,USB-C Hub,Accessories,Europe,Retail,CUST-0209,3,429.74,1289.22
10708,2026-03-30,Standing Desk,Furniture,North America,Retail,CUST-0345,4,151.21,604.85
10709,2026-02-24,Ergonomic Chair,Furniture,North America,Partner,CUST-0300,1,656.96,656.96
10710,2026-02-14,Smartwatch,Wearables,North America,Retail,CUST-0352,1,726.05,726.05
10711,2026-03-19,Smartphone,Electronics,LATAM,Retail,CUST-0203,1,67.92,67.92
10712,2026-05-25,Tablet,Electronics,Europe,Online,CUST-0383,1,,340.33
10713,2026-03-31,Ergonomic Chair,Furniture,Europe,Retail,CUST-0347,3,708.77,2126.32
10714,2026-06-02,Smartwatch,Wearables,North America,Partner,CUST-0285,3,841.92,2525.77
10715,2026-02-27,Wireless Mouse,Accessories,LATAM,Partner,CUST-0281,1,56.84,56.84
10716,2026-02-19,4K Monitor,Electronics,APAC,Online,CUST-0212,2,1153.86,2307.72
10717,2026-06-04,Tablet,Electronics,Europe,Online,CUST-0316,5,311.2,1556.02
10718,2026-05-26,4K Monitor,Electronics,North America,Partner,CUST-0237,2,977.6,1955.2
10719,2026-05-02,Ergonomic Chair,Furniture,North America,Retail,CUST-0051,1,599.94,599.94
10720,2026-03-06,Smartwatch,Wearables,APAC,Retail,CUST-0066,5,751.07,3755.37
10721,2026-05-05,Tablet,Electronics,North America,Online,CUST-0163,2,307.48,614.96
10722,2026-04-12,Standing Desk,Furniture,,Partner,CUST-0300,3,158.44,475.33
10723,2026-02-28,Smartphone,Electronics,APAC,Retail,CUST-0087,5,69.45,347.27
10724,2026-02-09,Webcam HD,Accessories,LATAM,Retail,CUST-0185,2,1072.31,2144.63
10725,2026-02-26,Tablet,Electronics,LATAM,Retail,CUST-0184,3,375.81,1127.44
10726,2026-05-19,4K Monitor,Electronics,Europe,Partner,CUST-0311,4,1099.17,4396.67
10727,2026-02-19,4K Monitor,Electronics,Europe,Retail,CUST-0376,2,1193.63,2387.27
10728,2026-06-02,Tablet,Electronics,North America,Partner,CUST-0324,1,362.59,362.59
10729,2026-02-12,Smartphone,Electronics,,Online,CUST-0283,5,70.2,351.02
10730,2026-03-14,Ergonomic Chair,Furniture,Europe,Retail,CUST-0201,5,629.44,3147.2
10731,2026-03-09,Smartphone,Electronics,North America,Retail,CUST-0187,3,65.2,195.6
10732,2026-04-14,Laptop Pro,Electronics,Europe,Partner,CUST-0072,2,1030.09,2060.19
10733,2026-04-07,USB-C Hub,Accessories,Europe,Partner,CUST-0375,2,430.64,861.27
10734,2026-04-11,Webcam HD,Accessories,LATAM,Online,CUST-0033,1,927.1,927.1
10735,2026-03-14,Webcam HD,Accessories,Europe,Partner,CUST-0185,2,882.0,1764.01
10736,2026-03-30,Standing Desk,Furniture,North America,Partner,CUST-0166,4,168.91,675.63
10737,2026-02-22,Smartwatch,Wearables,APAC,Partner,CUST-0135,5,779.36,3896.78
10738,2026-04-24,Ergonomic Chair,Furniture,LATAM,Retail,CUST-0301,5,580.96,2904.78
10739,2026-05-03,Wireless Mouse,Accessories,Europe,Partner,CUST-0208,5,60.95,304.77
10740,2026-03-26,Webcam HD,Accessories,North America,Partner,CUST-0072,4,1074.11,4296.43
10741,2026-04-06,USB-C Hub,Accessories,APAC,Online,CUST-0077,2,,755.03
10742,2026-03-04,USB-C Hub,Accessories,North America,Partner,CUST-0118,3,434.51,1303.53
10743,2026-04-03,Webcam HD,Accessories,LATAM,Retail,CUST-0108,1,994.4,994.4
10744,2026-04-25,USB-C Hub,Accessories,North America,Online,CUST-0294,4,371.58,1486.33
10745,2026-04-25,USB-C Hub,Accessories,North America,Partner,CUST-0076,2,437.5,874.99
10746,2026-02-16,USB-C Hub,Accessories,LATAM,Partner,CUST-0289,3,469.3,1407.9
10747,2026-05-01,Laptop Pro,Electronics,Europe,Retail,CUST-0311,3,1054.17,3162.5
10748,2026-04-10,Standing Desk,Furniture,LATAM,Partner,CUST-0074,2,142.78,285.57
10749,2026-05-21,Smartphone,Electronics,APAC,Online,CUST-0371,2,74.23,148.46
10750,2026-05-07,Webcam HD,Accessories,North America,Online,CUST-0194,4,1023.86,4095.45
10751,2026-03-30,USB-C Hub,Accessories,LATAM,Online,CUST-0311,1,370.94,370.94
10752,2026-02-21,USB-C Hub,Accessories,North America,Partner,CUST-0258,4,467.04,1868.15
10753,2026-05-16,Wireless Mouse,Accessories,Europe,Partner,CUST-0277,1,64.8,64.8
10754,2026-05-25,Laptop Pro,Electronics,APAC,Online,CUST-0358,4,951.06,3804.23
10755,2026-04-17,Noise-Cancel Headphones,Audio,LATAM,Retail,CUST-0180,2,1455.0,2910.0
10756,2026-04-25,Smartwatch,Wearables,Europe,Retail,CUST-0245,5,675.82,3379.1
10757,2026-05-18,Mechanical Keyboard,Accessories,LATAM,Retail,CUST-0097,1,329.76,329.76
10758,2026-02-09,Smartwatch,Wearables,North America,Partner,CUST-0004,1,768.62,768.62
10759,2026-03-29,Tablet,Electronics,APAC,Retail,CUST-0186,2,359.11,718.22
10760,2026-02-22,USB-C Hub,Accessories,APAC,Retail,CUST-0275,4,439.89,1759.56
10761,2026-04-04,Smartphone,Electronics,LATAM,Online,CUST-0212,3,74.02,222.06
10762,2026-04-20,Ergonomic Chair,Furniture,LATAM,Retail,CUST-0158,4,581.75,2326.99
10763,2026-04-23,Webcam HD,Accessories,North America,Partner,CUST-0118,4,1059.54,4238.14
10764,2026-04-07,Smartwatch,Wearables,LATAM,Retail,CUST-0282,2,676.32,1352.63
10765,2026-04-28,Smartwatch,Wearables,North America,Online,CUST-0075,1,688.0,688.0
10766,2026-04-10,Smartphone,Electronics,APAC,Online,CUST-0190,4,64.36,257.42
10767,2026-02-19,Smartphone,Electronics,LATAM,Partner,CUST-0336,1,76.1,76.1
10768,2026-04-16,4K Monitor,Electronics,Europe,Partner,CUST-0254,5,961.7,4808.51
10769,2026-04-06,Laptop Pro,Electronics,APAC,Online,CUST-0018,2,1030.72,2061.44
10770,2026-05-20,Smartphone,Electronics,Europe,Partner,CUST-0087,5,72.25,361.23
10771,2026-05-06,Laptop Pro,Electronics,North America,Online,CUST-0045,3,882.48,2647.45
10772,2026-03-16,Noise-Cancel Headphones,Audio,LATAM,Partner,CUST-0103,3,1364.86,4094.59
10773,2026-04-16,Laptop Pro,Electronics,APAC,Partner,CUST-0287,1,1047.36,1047.36
10774,2026-06-06,Smartphone,Electronics,APAC,Online,CUST-0311,3,69.14,207.42
10775,2026-03-05,Standing Desk,Furniture,APAC,Online,CUST-0209,4,156.81,627.24
10776,2026-04-14,Wireless Mouse,Accessories,APAC,Retail,CUST-0060,5,57.96,289.81
10777,2026-05-22,Ergonomic Chair,Furniture,APAC,Partner,CUST-0227,3,695.11,2085.34
10778,2026-03-29,Smartphone,Electronics,APAC,Retail,CUST-0349,4,76.94,307.74
10779,2026-04-08,Smartphone,Electronics,APAC,Online,CUST-0196,1,71.62,71.62
10780,2026-05-01,Mechanical Keyboard,Accessories,LATAM,Retail,CUST-0265,2,376.04,752.08
10781,2026-04-18,Laptop Pro,Electronics,North America,Retail,CUST-0345,3,884.67,2654.0
10782,2026-05-15,Webcam HD,Accessories,Europe,Retail,CUST-0161,1,1013.11,1013.11
10783,2026-03-26,Mechanical Keyboard,Accessories,Europe,Retail,CUST-0378,5,328.49,1642.46
10784,2026-03-06,Mechanical Keyboard,Accessories,Europe,Online,CUST-0104,2,382.54,765.08
10785,2026-05-26,Mechanical Keyboard,Accessories,North America,Online,CUST-0041,5,336.28,1681.39
10786,2026-05-06,Tablet,Electronics,North America,Retail,CUST-0191,4,352.61,1410.46
10787,2026-04-29,Webcam HD,Accessories,APAC,Retail,CUST-0094,4,1101.12,4404.5
10788,2026-05-17,Ergonomic Chair,Furniture,Europe,Online,CUST-0270,3,617.37,1852.12
10789,2026-05-22,Noise-Cancel Headphones,Audio,North America,Partner,CUST-0178,4,1455.41,5821.65
10790,2026-03-31,Tablet,Electronics,North America,Partner,CUST-0266,2,338.85,677.71
10791,2026-04-08,Webcam HD,Accessories,Europe,Retail,CUST-0298,1,874.07,874.07
10792,2026-02-21,Webcam HD,Accessories,APAC,Online,CUST-0281,3,1028.02,3084.07
10793,2026-03-14,Mechanical Keyboard,Accessories,APAC,Retail,CUST-0095,3,346.6,1039.8
10794,2026-04-13,Noise-Cancel Headphones,Audio,APAC,Retail,CUST-0206,2,1280.83,2561.66
10795,2026-03-16,Standing Desk,Furniture,Europe,Online,CUST-0370,2,156.67,313.34
10796,2026-03-15,Mechanical Keyboard,Accessories,LATAM,Online,CUST-0075,5,343.1,1715.49
10797,2026-05-22,Smartwatch,Wearables,North America,Online,CUST-0216,2,748.33,1496.66
10798,2026-04-13,USB-C Hub,Accessories,APAC,Retail,CUST-0154,5,427.12,2135.61
10799,2026-03-13,Ergonomic Chair,Furniture,North America,Partner,CUST-0084,5,560.45,2802.26
10800,2026-02-16,Mechanical Keyboard,Accessories,North America,Retail,CUST-0382,3,347.07,1041.2
10801,2026-03-23,4K Monitor,Electronics,APAC,Retail,CUST-0011,3,1045.94,3137.82
10802,2026-04-02,Wireless Mouse,Accessories,Europe,Partner,CUST-0295,3,71.23,213.7
10803,2026-05-03,Tablet,Electronics,APAC,Retail,CUST-0167,5,314.02,1570.12
10804,2026-05-06,Ergonomic Chair,Furniture,LATAM,Online,CUST-0196,4,678.64,2714.54
10805,2026-04-28,4K Monitor,Electronics,Europe,Online,CUST-0328,4,1121.43,4485.72
10806,2026-05-23,Webcam HD,Accessories,LATAM,Online,CUST-0041,4,1032.76,4131.05
10807,2026-03-01,Webcam HD,Accessories,APAC,Partner,CUST-0137,2,951.35,1902.7
10808,2026-04-27,Tablet,Electronics,LATAM,Retail,CUST-0383,4,322.52,1290.08
10809,2026-04-25,Ergonomic Chair,Furniture,Europe,Online,CUST-0065,4,619.99,2479.97
10810,2026-05-13,Mechanical Keyboard,Accessories,North America,Online,CUST-0086,3,388.6,1165.8
10811,2026-03-31,Wireless Mouse,Accessories,LATAM,Partner,CUST-0028,1,57.82,57.82
10812,2026-02-12,Noise-Cancel Headphones,Audio,North America,Online,CUST-0135,5,1396.84,6984.18
10813,2026-04-29,USB-C Hub,Accessories,LATAM,Retail,CUST-0118,1,440.24,440.24
10814,2026-03-12,Smartwatch,Wearables,Europe,Online,CUST-0270,3,742.57,2227.7
10815,2026-05-27,USB-C Hub,Accessories,APAC,Retail,CUST-0244,1,372.96,372.96
10816,2026-04-09,Ergonomic Chair,Furniture,Europe,Partner,CUST-0277,3,641.87,1925.6
10817,2026-03-03,Smartphone,Electronics,LATAM,Partner,CUST-0328,5,71.15,355.77
10818,2026-05-01,Ergonomic Chair,Furniture,LATAM,Partner,CUST-0117,3,700.45,2101.34
10819,2026-05-23,Wireless Mouse,Accessories,LATAM,Retail,CUST-0080,4,61.89,247.57
10820,2026-03-19,Laptop Pro,Electronics,Europe,Retail,CUST-0147,1,951.36,951.36
10821,2026-04-10,Ergonomic Chair,Furniture,LATAM,Retail,CUST-0154,1,664.5,664.5
10822,2026-02-10,Noise-Cancel Headphones,Audio,North America,Partner,CUST-0192,3,1340.5,4021.49
10823,2026-03-05,Noise-Cancel Headphones,Audio,Europe,Online,CUST-0367,5,1286.87,6434.35
10824,2026-05-14,Tablet,Electronics,Europe,Retail,CUST-0041,4,371.47,1485.87
10825,2026-04-04,Tablet,Electronics,APAC,Retail,CUST-0333,2,344.07,688.15
10826,2026-05-15,Ergonomic Chair,Furniture,North America,Online,CUST-0070,3,619.82,1859.45
10827,2026-03-18,Wireless Mouse,Accessories,APAC,Partner,CUST-0319,4,67.07,268.26
10828,2026-04-12,Mechanical Keyboard,Accessories,North America,Partner,CUST-0012,3,306.14,918.42
10829,2026-03-04,Wireless Mouse,Accessories,LATAM,Partner,CUST-0005,3,61.25,183.74
10830,2026-03-10,Wireless Mouse,Accessories,Europe,Retail,CUST-0216,2,57.0,114.0
10831,2026-03-20,Standing Desk,Furniture,North America,Retail,CUST-0042,3,152.42,457.27
10832,2026-05-27,USB-C Hub,Accessories,LATAM,Online,CUST-0279,1,398.08,398.08
10833,2026-04-10,USB-C Hub,Accessories,APAC,Retail,CUST-0007,2,466.39,932.79
10834,2026-02-24,Smartwatch,Wearables,LATAM,Online,CUST-0378,2,731.29,1462.58
10835,2026-02-13,Mechanical Keyboard,Accessories,North America,Partner,CUST-0341,4,370.24,1480.94
10836,2026-03-07,Standing Desk,Furniture,APAC,Retail,CUST-0082,4,161.01,644.05
10837,2026-04-30,Smartwatch,Wearables,North America,Retail,CUST-0247,1,800.83,800.83
10838,2026-05-01,4K Monitor,Electronics,North America,Partner,CUST-0112,2,1045.97,2091.94
10839,2026-02-23,Mechanical Keyboard,Accessories,Europe,Retail,CUST-0300,4,333.46,1333.82
10840,2026-02-24,Noise-Cancel Headphones,Audio,North America,Partner,CUST-0354,2,1143.27,2286.54
10841,2026-04-10,Smartwatch,Wearables,North America,Online,CUST-0081,5,686.89,3434.43
10842,2026-04-13,Wireless Mouse,Accessories,North America,Online,CUST-0183,5,62.4,312.02
10843,2026-05-02,USB-C Hub,Accessories,Europe,Retail,CUST-0120,5,455.08,2275.39
10844,2026-03-21,Ergonomic Chair,Furniture,LATAM,Partner,CUST-0099,3,683.64,2050.92
10845,2026-02-11,Smartwatch,Wearables,Europe,Retail,CUST-0021,4,726.14,2904.57
10846,2026-04-12,Smartwatch,Wearables,LATAM,Online,CUST-0291,4,764.95,3059.81
10847,2026-03-04,Ergonomic Chair,Furniture,LATAM,Retail,CUST-0307,3,605.31,1815.94
10848,2026-06-06,Ergonomic Chair,Furniture,Europe,Retail,CUST-0152,2,563.89,1127.78
10849,2026-05-24,4K Monitor,Electronics,North America,Partner,CUST-0260,5,1047.83,5239.16
10850,2026-03-29,Smartwatch,Wearables,APAC,Partner,CUST-0123,2,827.54,1655.07
10851,2026-03-22,Smartwatch,Wearables,LATAM,Online,CUST-0269,1,784.13,784.13
10852,2026-05-07,Standing Desk,Furniture,APAC,Retail,CUST-0210,5,140.21,701.05
10853,2026-05-02,Webcam HD,Accessories,North America,Online,CUST-0067,1,895.7,895.7
10854,2026-03-03,Laptop Pro,Electronics,Europe,Online,CUST-0017,2,850.43,1700.85
10855,2026-04-23,Tablet,Electronics,APAC,Online,CUST-0188,4,356.49,1425.95
10856,2026-03-09,Smartphone,Electronics,Europe,Partner,CUST-0252,1,62.97,62.97
10857,2026-06-07,Wireless Mouse,Accessories,North America,Retail,CUST-0286,4,70.13,280.5
10858,2026-05-15,Noise-Cancel Headphones,Audio,North America,Partner,CUST-0137,3,1406.65,4219.94
10859,2026-04-17,Laptop Pro,Electronics,North America,Online,CUST-0266,1,1026.81,1026.81
10860,2026-02-21,Wireless Mouse,Accessories,Europe,Online,CUST-0270,2,65.63,131.26
10861,2026-05-04,Mechanical Keyboard,Accessories,Europe,Partner,CUST-0384,5,,1801.94
10862,2026-04-21,Noise-Cancel Headphones,Audio,APAC,Partner,CUST-0235,1,1397.27,1397.27
